MSZoning,Street,Alley,LandContour,LotConfig,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,MasVnrType,Foundation,Heating,CentralAir,Electrical,FireplaceQu,GarageType,PavedDrive,MiscFeature,SaleType,SaleCondition,Neighborhood,Exterior1st,Exterior2nd,MSSubClass,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,GarageQual,GarageCond,PoolQC,LotShape,Utilities,LandSlope,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,Fence,LotFrontage,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,BsmtUnfSF_to_TotalBsmtSF,BsmtFinSF,BsmtFinSF_to_TotalBsmtSF,TotalBsmtSF_to_LotArea,FlrSF,LowQualFinSF_to_FlrSF,LowQualFinSF_to_GrLivArea,GrLivArea_to_FlrSF,GrLivArea_to_LotArea,BedroomAbvGr_to_AbvGrRoom_Total,KitchenAbvGr_to_AbvGrRoom_Total,PorchSF_Total,GarageArea_to_GarageCars,LotArea,BsmtFinSF2,LowQualFinSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YearBuilt,YearRemodAdd,GarageYrBlt,YrSold,TimeSince_YearBuilt,TimeSince_YearRemodAdd,TimeSince_GarageYrBlt,OverallQual,OverallCond,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,MoSold,BsmtBath_Total,AbvGrBath_Total,AbvGrRoom_Total,QuSold
3,1,2,1,0,2,1,3,5,0,0,2,4,2,1,3,3,4,2,2,2,3,7,4,5,6,4,3,4,3,5,4,3,3,-1,3,4,1,1,1,1,8,3,-1,-0.09716332680303782,1.30833875368368,-1.3531585036143856,0.9429455237844073,-0.1268364046195442,-0.2870928305112327,1.2462609465856243,1.4075233298765009,-0.14470373636133074,1.0796954793612952,-1.0713069393887342,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.0023983305219196422,1.4219731418836745,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,1.1697132092158617,0.21400072413690616,-1.193144390583042,-1.266998078674894,-1.1526005668298032,1,0,0,0,0,0,0,0,0.9202898550724647,0.8166666666666629,0.8999999999999986,0.0,0.051470588235294115,0.13114754098360656,0.06542056074766354,7,5,0.0,0.0,2,1,4,1,8,1,2.0,2,0.0,3,11,1
4,1,2,1,0,2,1,3,5,0,0,1,4,2,1,3,1,3,2,2,2,3,9,4,5,6,4,3,4,3,5,4,3,3,-1,3,4,1,1,3,1,8,2,-1,-0.1953953913950299,-0.8184522050061466,0.5913504202791136,-0.2253968269347268,-0.38509307768575196,-0.7697363135353777,1.1724557253870713,0.5599720286226522,0.9162289621621716,1.116031797333081,0.8019187121235483,-0.2970026347985386,0.5148932896290052,0.3788274285916599,-0.23916655796896902,0.5680340737619982,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.5440204083141565,-0.5564045077988276,-0.8439063728478028,0.4246528356992987,1.2025559996501713,1,0,0,0,0,0,0,0,0.9492753623188417,0.8833333333333329,0.9363636363636338,0.5,0.03676470588235294,0.09836065573770493,0.04672897196261682,6,5,0.0,0.0,2,1,3,1,7,0,2.0,5,0.0,3,10,2
3,1,2,1,0,2,1,3,3,0,0,3,4,2,1,3,4,3,2,2,2,0,8,4,5,4,4,3,4,3,5,4,3,3,-1,4,4,1,1,6,1,8,2,-1,-0.0006305999798231788,1.2144491999165534,1.230685251262273,-0.47548214574478825,1.217549153327636,1.1696277797603356,-0.871454313985703,0.33643107775895303,0.8617958740874246,0.9394846342704759,1.1192660802814702,-1.081079982090971,1.1613731819800897,1.0640350964113767,1.000404704079152,0.343814770254614,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.36520368848265805,-0.8803146292572397,-1.193144390583042,0.8253493834951225,1.1183267259524914,1,0,0,0,0,0,0,0,0.9710144927536231,0.93333333333333,0.9636363636363612,0.75,0.022058823529411763,0.06557377049180328,0.02803738317757009,7,5,1.0,0.0,2,1,3,1,8,1,2.0,3,1.0,3,11,1
3,1,2,1,0,2,1,3,5,0,0,2,4,2,1,3,3,3,2,2,2,3,8,4,5,6,4,3,4,3,5,4,3,3,-1,4,4,1,1,6,1,8,2,-1,0.5468519601762732,1.2056336676795023,0.4046062320108431,0.30764463746171633,-0.15437239710322767,-0.42280657884870404,1.1645670180069898,0.6691845174915056,0.4532217981833802,-0.9503365061005771,1.0548723787013468,0.2854914750732341,0.32801336452491475,-0.19881891609244498,-0.660757796336203,0.6777304840799637,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.18922866395862062,-0.5564045077988276,-0.8439063728478028,1.6077082757897976,0.3853458620135395,1,0,0,0,1,0,0,0,0.9347826086956523,0.8500000000000014,0.918181818181818,0.5,0.051470588235294115,0.13114754098360656,0.06542056074766354,7,5,0.0,0.0,2,1,3,1,7,1,2.0,5,0.0,3,10,2
1,1,2,1,0,2,1,3,3,0,0,1,4,2,1,2,1,1,2,2,2,3,1,3,4,4,3,3,3,3,4,3,3,3,-1,4,4,1,1,1,1,8,1,-1,0.09428019903092512,-0.8184522050061466,-1.3531585036143856,-2.0640835095877823,-3.131481751545244,-0.703566061194423,-0.871454313985703,-1.45516268458784,-0.7117501817201822,-0.9503365061005771,0.7003487685734856,-0.11002747872542219,-1.3653620966397506,0.20012122399357785,-2.840337778201349,-1.4381345420843112,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-1.816712737117553,0.6632888870089381,1.6400139926879174,0.30463473902523186,0.8087810315840684,1,0,0,0,0,0,0,0,0.608695652173914,0.10000000000000142,0.5090909090909079,0.5,0.38235294117647056,0.8688524590163935,0.4859813084112149,5,5,0.0,0.0,1,0,2,1,4,0,1.0,12,0.0,1,5,4
3,1,2,1,1,0,1,3,4,0,0,2,2,2,1,3,3,3,2,2,2,3,4,0,0,3,3,3,3,3,3,3,3,3,-1,4,4,1,4,3,5,8,1,2,2.088331817754248,1.3542550631411516,0.7665101298357289,-2.0640835095877823,0.7202628191559577,0.7112875909789558,-0.871454313985703,-0.11046388185288714,1.7748178450552896,-0.9503365061005771,-1.0713069393887342,-1.6773304604551798,1.1768917382177695,1.5209484145052452,-0.8121890100730893,-0.10318109719019611,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-1.7557735927466478,1.0208574974490807,0.4777182681337823,1.3840372788545687,2.2431917730578927,1,1,0,1,0,0,0,0,0.6521739130434785,0.20000000000000284,0.8272727272727245,0.75,0.34558823529411764,0.7868852459016394,0.16822429906542055,6,5,1.0,0.0,1,0,3,1,6,1,2.0,5,1.0,1,7,2
3,1,2,1,0,2,1,3,5,0,0,3,4,2,1,3,4,4,2,2,3,4,8,4,4,6,4,3,5,3,5,5,3,3,-1,3,4,1,1,1,1,8,3,-1,0.0470229275340704,1.2889903662947142,-1.3531585036143856,1.624900993275353,0.9694944564772764,0.9269050514985996,1.2163635797277281,1.7579713666468042,1.711187486537859,-0.9503365061005771,1.2602399088104856,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.6609173227073178,1.7768325772263125,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,1.217059901211536,-1.3711860002745917,-1.7883595708652487,1.016538658650423,0.5119395167027063,1,0,0,0,0,0,0,0,0.9782608695652169,0.9500000000000028,0.9727272727272727,0.25,0.0,0.01639344262295082,0.0,8,5,0.0,0.0,2,1,3,1,10,1,3.0,11,0.0,3,13,4
3,1,2,1,1,2,1,3,4,0,0,2,2,2,1,3,3,3,2,2,2,3,3,2,3,3,3,3,4,4,3,3,3,3,-1,3,4,1,3,5,1,8,1,2,0.8858728115448475,0.9047423328498917,0.5948300833806963,-2.0640835095877823,-1.2875663384588403,0.3029331896428268,-0.871454313985703,-0.5038883642129934,0.13816561121736257,1.2076094911636612,0.10683806988251857,-1.6773304604551798,0.5183844828331364,1.5209484145052452,-1.065890794577277,-0.4953125611635152,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.20643112043100237,1.0208574974490807,0.4777182681337823,-0.3243268606230102,-0.3372125615579687,1,0,0,0,0,0,0,0,0.7608695652173925,0.75,0.7090909090909072,0.0,0.21323529411764705,0.19672131147540983,0.2616822429906542,6,7,1.0,0.0,1,0,3,1,6,1,2.0,7,1.0,1,7,3
1,1,2,1,1,2,1,3,1,0,0,1,1,2,1,3,1,1,2,2,2,3,1,0,0,2,3,3,3,3,3,3,3,3,-1,4,4,1,1,2,5,8,1,-1,-0.9386141610806186,-0.8184522050061466,0.18113147333175758,-2.0640835095877823,-0.23984412371712452,-0.5477631526193874,-0.871454313985703,-0.25717425821895734,0.10264207428599587,-0.9503365061005771,-1.0713069393887342,-1.6773304604551798,0.9011403618542988,1.5209484145052452,0.838604825569733,-1.2943384715870676,7.427213923796598,7.4267041314587425,1.249000902703301e-16,0.9801370462289737,1.0208574974490807,0.4777182681337823,-1.266998078674894,-0.42978876611553457,1,1,1,0,0,0,0,0,0.4130434782608692,0.8500000000000014,0.672727272727272,1.0,0.5955882352941176,0.16393442622950818,0.3364485981308411,5,7,1.0,0.0,1,0,3,1,6,0,2.0,4,1.0,1,7,2
1,1,0,0,0,0,1,3,3,0,0,1,1,2,0,0,1,1,0,2,2,3,1,0,0,0,3,3,2,3,4,3,3,3,-1,1,4,1,1,1,1,8,1,-1,-2.248302900729747,-0.8184522050061466,-1.3531585036143856,0.4547858174318255,-0.8333714659842939,-1.1667124024884152,-0.871454313985703,-1.8843724420548904,0.1912478657749969,-0.9503365061005771,-1.0713069393887342,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.30527535798593675,-1.861073197912009,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.15765603334970751,0.6632888870089381,1.6400139926879174,-1.266998078674894,-0.20347986571947216,1,0,0,0,0,0,0,0,0.38405797101449224,0.8999999999999986,0.5909090909090899,0.5,0.6102941176470588,0.0819672131147541,0.40186915887850466,5,5,0.0,0.0,1,0,2,1,4,0,2.0,6,0.0,1,5,2
3,1,2,1,0,2,1,3,3,0,0,2,2,2,1,3,3,3,2,2,2,3,6,1,1,4,3,4,4,3,3,4,3,3,-1,3,4,1,1,6,2,8,3,4,0.4590676038038014,1.2436411057622838,0.6843136531575076,0.31542705404764615,0.8455629729818362,0.7994942557589052,-0.871454313985703,-0.024900291677719802,0.5049706463645351,1.1906472483227777,-1.0713069393887342,-0.2724942069461901,0.8162869432104349,0.35575307221128555,0.10562671646514135,-0.017727547833495085,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.6715257129281504,-0.15539322797690663,-0.45311548450082245,-1.266998078674894,0.4893687920972281,1,1,0,0,0,0,0,0,0.7898550724637676,0.5166666666666657,0.7363636363636346,0.5,0.19852941176470587,0.459016393442623,0.2523364485981308,6,6,0.0,0.0,2,0,3,1,7,1,2.0,6,0.0,2,9,2
3,1,2,3,2,2,1,3,5,0,0,1,4,2,1,3,3,3,2,2,2,3,7,4,5,6,3,3,4,3,4,3,3,3,-1,3,4,1,3,6,1,8,3,-1,0.09428019903092512,-0.8184522050061466,0.8046692222114954,-1.173943067509673,-0.5330811510140339,-1.0095975115327798,1.1343634826752327,0.15719956283025055,-0.2177553401104891,0.8561186383419892,0.9385980016091158,-1.2815775526634632,0.7294988738016138,1.2235705927450193,-0.7901881760933618,0.1643419760305475,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.3482801470736336,-0.8803146292572397,-1.193144390583042,0.5923440472261738,-1.3963120842380303,1,0,0,0,0,0,0,0,0.9057971014492754,0.7833333333333314,0.8818181818181792,0.0,0.0661764705882353,0.16393442622950818,0.08411214953271028,6,5,1.0,0.0,2,1,3,1,8,1,2.0,6,1.0,3,11,2
3,1,2,0,0,2,1,3,2,0,0,1,4,2,1,3,4,1,2,2,2,3,3,0,0,4,3,3,3,3,5,4,3,3,-1,4,4,2,1,2,1,8,1,-1,-0.3972989584844474,-0.8184522050061466,0.42966653838197705,-0.27458803331961235,-0.7334800743812423,-0.14229559824398086,1.1373637902696971,1.2746742668048232,-1.0485443346782861,1.1749146973554807,0.4128735229107405,-0.1308372548114774,0.35303563471342136,0.22031718268227732,-0.48673017671211116,0.6438636579828548,7.427213923796598,7.4267041314587425,1.249000902703301e-16,1.160166485130419,0.21400072413690616,-1.193144390583042,-0.014860013893698103,-0.47715198805562314,1,0,1,0,0,0,0,0,0.4855072463768124,0.7833333333333314,0.35454545454545183,0.5,0.5073529411764706,0.19672131147540983,0.6448598130841121,5,8,0.0,0.0,2,1,4,1,8,1,1.0,7,0.0,3,11,3
1,1,2,1,0,2,1,3,3,0,0,1,2,2,1,3,4,1,2,2,2,3,0,4,5,0,3,3,3,3,5,3,5,5,-1,4,4,1,1,5,3,8,3,-1,0.14115002190559742,-0.8184522050061466,0.4649896703458797,-0.6590211973916191,-0.6840781247661111,-1.1078668712818154,-0.871454313985703,-1.8301295502074606,1.9329553286431114,-0.9503365061005771,0.43130285859601286,-0.6968182908792907,0.5435207245538691,0.7407891232512797,-0.07415768100486793,-1.8077069515807274,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.7701520699225906,0.6632888870089381,1.6400139926879174,0.004758557686936879,4.089101209704695,1,1,0,0,0,0,0,0,0.4927536231884062,0.0833333333333357,0.5999999999999979,0.5,0.5,0.8852459016393444,0.3925233644859813,5,6,0.0,0.0,1,0,2,1,4,1,1.0,2,0.0,1,5,1
3,1,2,1,1,2,1,3,3,2,0,2,2,2,1,3,2,3,2,2,2,3,2,2,2,4,3,4,3,4,3,3,3,4,-1,3,4,1,1,4,1,8,2,4,0.0470229275340704,1.207884430247576,0.8368784919498041,-0.14798310147687788,0.24999157719761256,0.03555704926455337,-0.871454313985703,-0.7591209022386776,0.1912478657749969,1.2780916880531636,0.5140553171794723,-0.5216483692285145,0.7620020577629222,0.5855140777141961,0.5198845740800561,-0.7490159050156194,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.24844880810155068,0.3537015464700884,-0.01465324885338359,0.09428257661176455,2.663233776103862,1,0,0,0,0,0,0,0,0.7536231884057969,0.43333333333333,0.7909090909090892,0.25,0.22794117647058823,0.5245901639344263,0.18691588785046728,6,7,1.0,0.0,1,1,3,1,6,1,1.0,5,1.0,2,8,2
4,1,2,1,0,2,1,3,5,0,0,1,4,2,1,3,4,3,2,2,3,4,9,4,5,6,4,3,4,3,4,4,3,3,-1,4,4,1,2,1,1,8,2,-1,0.7186945499231129,-0.8184522050061466,-1.3531585036143856,1.118704891869611,0.1438929367359566,-0.01580826396230714,1.167992965173092,0.9060252326431742,2.434498948182246,1.0796954793612952,0.7583967265926438,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,-0.16832667028388842,0.9159650186038577,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.3491731612646229,-0.8803146292572397,-1.193144390583042,0.37275431229920514,1.3799627431110593,1,0,0,0,0,0,0,0,0.9710144927536231,0.93333333333333,0.9636363636363612,0.0,0.0,0.01639344262295082,0.0,8,5,0.0,0.0,2,1,3,1,8,1,3.0,8,0.0,3,11,3
3,1,2,2,4,2,1,3,3,1,1,1,2,2,1,3,3,3,2,2,2,3,9,3,3,4,3,3,4,3,5,3,3,3,-1,3,4,3,4,2,6,5,1,-1,0.23376099229691769,-0.8184522050061466,0.16415481499989631,-1.1320394277330033,0.768461017236611,0.6684193224243451,-0.871454313985703,-0.15197249109295688,-0.09930758197765104,0.8039329181175262,-1.0713069393887342,-1.4240860591567552,1.135909180851843,1.3332912867670896,-1.7040583690479385,-0.1446142771334742,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-2.925504556253519,-0.15539322797690663,1.0290569943722492,-1.266998078674894,-1.0086804668519123,1,1,0,0,0,0,0,0,0.5942028985507246,0.9166666666666643,0.4909090909090885,0.5,0.39705882352941174,0.06557377049180328,0.5046728971962616,7,7,1.0,0.0,1,0,2,1,5,2,2.0,4,1.0,1,6,2
3,1,2,1,4,2,1,3,5,0,0,2,4,2,1,3,4,3,2,2,2,3,10,4,5,6,4,3,4,3,5,4,3,3,-1,3,4,1,1,6,1,8,3,-1,1.048714802565645,1.3320949905577275,0.6153810052610297,0.3577536426383814,0.2697548481457054,0.17636257022965884,1.2187149198996372,1.379826559465165,0.9078676300325569,0.9620170846132382,0.81016862696378,0.06710053376014093,0.5390100440185173,0.025046180464784268,-0.24592142950094145,1.3939719655458156,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.5014154122937241,-0.15539322797690663,-1.5063569491875206,0.4345711748451982,-0.8933217170583164,1,0,0,0,0,0,0,0,0.9202898550724647,0.9500000000000028,0.8999999999999986,1.0,0.08088235294117647,0.06557377049180328,0.102803738317757,8,7,0.0,0.0,2,1,4,1,9,1,3.0,4,0.0,3,12,2
3,1,2,1,0,1,1,3,3,2,0,0,2,2,1,3,4,3,2,2,2,3,4,0,0,4,3,3,3,3,4,3,3,3,-1,4,4,1,1,3,2,7,2,3,0.5468519601762732,1.2176308611296518,0.7166319481490717,-2.0640835095877823,0.4609395608229286,1.2225236650472822,-0.871454313985703,0.3883737066634953,-0.5677637874889747,1.204506378881648,-1.0713069393887342,-1.6773304604551798,1.107406421498073,1.5209484145052452,0.292753308756023,0.3958776406590753,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.20477555670103048,0.3537015464700884,-0.01465324885338359,-1.266998078674894,1.2215650027308598,1,1,0,0,0,0,0,0,0.6231884057971016,0.6333333333333329,0.5272727272727273,0.75,0.375,0.36065573770491804,0.47663551401869153,6,6,1.0,0.0,2,0,3,1,6,1,1.0,4,1.0,2,8,2
3,1,2,1,1,2,1,3,3,0,0,1,2,2,1,3,1,3,2,2,2,3,4,2,2,4,3,3,3,3,3,3,3,3,-1,4,4,1,4,5,1,8,1,-1,0.3699744596019727,-0.8184522050061466,0.6397734532609874,-0.47548214574478825,-0.4994118486407123,-0.9537276375853948,-0.871454313985703,-1.687646862883679,-0.9278495004030199,1.0381212609278156,-1.0713069393887342,-0.5586750700441652,0.5635055223034985,0.6187598807133153,-0.2417160431194258,-1.6674111365804756,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-1.0874665814770685,-0.15539322797690663,1.0290569943722492,-1.266998078674894,0.046980769972254456,1,0,0,0,0,0,0,0,0.7971014492753632,0.5333333333333314,0.7454545454545425,0.25,0.1838235294117647,0.42622950819672134,0.23364485981308408,5,7,0.0,0.0,1,0,2,1,5,0,1.0,6,0.0,1,6,2
3,1,2,1,0,2,1,3,1,0,0,1,1,1,0,3,1,1,2,2,2,3,0,0,0,2,4,4,3,3,4,5,3,3,-1,4,4,1,1,1,1,8,1,-1,-0.6608837344515915,-0.8184522050061466,-1.3531585036143856,0.9079753431373495,-0.17969222855402106,-0.4594072349712133,1.1001243278685389,0.2297861092166729,0.9120488823287791,0.7741035961317178,-1.0713069393887342,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.32214712678164303,0.2369938112020551,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.7272734119169804,0.3537015464700884,-0.01465324885338359,-1.266998078674894,1.1961845628793344,1,0,0,0,0,1,0,0,0.38405797101449224,0.9500000000000028,0.7090909090909072,0.75,0.6176470588235294,0.04918032786885246,0.2897196261682243,7,7,0.0,0.0,2,1,3,1,5,0,2.0,10,0.0,3,8,4
3,1,2,1,0,2,1,3,3,0,0,1,4,2,1,3,1,3,2,2,2,3,4,4,5,4,4,3,5,3,5,4,3,3,-1,3,4,1,1,1,1,8,3,-1,2.3920058149109065,-0.8184522050061466,-1.3531585036143856,1.7180862564599366,1.1286726964082023,1.0844587324558164,-0.871454313985703,0.2529578127508935,0.4920526383194796,0.8727904774484364,1.2666357834528896,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.8543107183350107,0.2601956498047345,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.19974060240903996,-0.15539322797690663,-0.45311548450082245,1.0254139120610501,0.46374317508561164,1,0,0,0,0,0,0,0,0.9492753623188417,0.8833333333333329,0.9363636363636338,1.0,0.051470588235294115,0.13114754098360656,0.06542056074766354,7,5,0.0,0.0,2,0,3,1,7,0,2.0,4,0.0,2,9,2
3,1,2,1,1,2,1,3,3,0,0,1,2,2,1,3,1,1,2,2,2,3,7,4,5,4,3,3,3,3,5,3,3,3,-1,4,4,1,1,2,1,8,1,-1,2.746918385088835,-0.8184522050061466,-0.121930961208715,0.5689777478056169,-0.38509307768575196,-0.7697363135353777,-0.871454313985703,-1.5168072998531081,-0.2775025234191605,-0.9503365061005771,-1.0713069393887342,0.8897615629529165,-0.19327657982714866,-0.8672789683426169,-1.4364380837280952,-1.4989722474757412,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-2.5652273864380777,0.6632888870089381,1.6400139926879174,-1.266998078674894,-1.6076339444780297,1,0,0,0,0,0,0,0,0.5724637681159432,0.01666666666666572,0.4636363636363612,1.0,0.4338235294117647,0.9836065573770493,0.5514018691588785,4,5,0.0,0.0,1,0,2,1,4,0,2.0,6,0.0,1,5,2
3,1,2,1,0,2,1,3,3,0,0,2,4,2,1,3,5,3,2,2,3,4,10,4,4,4,5,3,5,3,5,5,3,3,-1,4,4,1,4,1,1,8,3,-1,1.6253933373152576,1.315485552356786,-1.3531585036143856,2.3259281619437506,2.2194652376251516,2.01478161540224,-0.871454313985703,1.1756733443995753,1.1608495056374977,0.9420739356806708,1.06461377630097,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.5539925877810411,1.1877746443928139,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.14528057328077124,-0.8803146292572397,-1.193144390583042,0.7534674661617724,-0.3831478837060938,1,0,0,0,0,1,0,0,0.9710144927536231,0.9500000000000028,0.9727272727272727,0.25,0.007352941176470588,0.01639344262295082,0.0,9,5,0.0,0.0,2,1,3,1,8,1,3.0,5,0.0,3,11,2
3,1,2,1,0,2,1,3,5,2,0,2,2,2,1,3,3,3,2,2,2,3,9,3,3,6,3,3,4,3,5,3,3,3,-1,4,4,1,1,4,1,8,3,-1,0.6761848766821261,1.3066351948348136,0.4496613802322454,0.6104553052190959,0.2872884981230929,0.15472075578405534,1.1728955918634405,1.0319859417619357,0.19566057119640698,1.203464307629154,1.1485086053213593,0.3838698680457983,0.3730128617299828,-0.30263788943495185,0.07735256072179134,1.0428592259328222,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.6075381155109076,0.21400072413690616,-1.193144390583042,0.8643188386005323,-0.19260242441004205,1,0,0,0,0,0,0,0,0.7608695652173925,0.45000000000000284,0.6999999999999993,0.5,0.22794117647058823,0.5245901639344263,0.2897196261682243,7,5,0.0,0.0,2,1,4,1,8,1,2.0,3,0.0,3,11,1
3,1,2,1,0,2,1,3,5,0,0,2,2,2,1,3,3,3,2,2,2,3,5,3,3,6,4,3,4,3,4,4,3,3,-1,4,4,1,3,6,1,8,3,-1,0.6333783751394679,1.3282533487832888,0.4893919360539245,-0.16270731259028265,-0.5210389861642352,0.20585945338431513,1.1594139430703494,0.9719367154823719,0.5006660554027181,-0.9503365061005771,0.9918946164525768,-0.12133975540362868,0.41274159155162854,0.21110944309043309,-0.7916291320397489,0.9823483148281945,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.28134339306563827,-0.5564045077988276,-0.8439063728478028,1.4606967089589695,0.4808545633168254,1,0,0,0,1,0,0,0,0.8478260869565215,0.6499999999999986,0.8090909090909086,0.25,0.1323529411764706,0.3114754098360656,0.16822429906542055,7,6,0.0,0.0,2,1,3,1,7,1,2.0,1,0.0,3,10,1
4,1,1,1,0,2,1,3,3,0,0,3,4,2,1,3,1,3,2,2,3,4,9,4,5,4,4,3,4,3,4,4,3,3,-1,4,4,1,1,6,1,8,3,-1,-0.3972989584844474,1.003550065489352,0.9590855934684637,-0.23563727140293894,0.5081765788320601,0.4291513926347134,-0.871454313985703,-0.3827548242526742,0.48774380635287456,-0.9503365061005771,1.1605196624435472,-0.7081688133026509,0.8855523907524839,0.7506761931628155,0.9223582114817099,-0.374714784697351,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.27701163318985567,-0.7265446022820944,0.4777182681337823,0.8804286750600441,0.45514573950772214,1,0,0,0,0,0,0,0,0.9710144927536231,0.93333333333333,0.9636363636363612,0.0,0.0,0.01639344262295082,0.0,6,5,0.0,0.0,2,0,2,1,5,0,2.0,5,0.0,2,7,2
3,1,2,1,0,2,1,1,3,0,0,3,4,2,1,3,4,3,2,2,1,3,10,4,5,5,4,3,4,3,5,4,3,3,-1,4,4,1,1,6,1,8,2,-1,-1.9535478253075396,1.1986822229983856,0.9583457264708389,-0.1045100287169258,0.6189861561203341,0.5548187492972214,-0.871454313985703,-0.26173334311905744,0.7184628836244288,1.0454766013078107,0.8494169779086441,-0.6169637317598698,0.8848033233837722,0.6706336614153715,1.7155035717650893,-0.25410631009270723,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,1.149086469211605,-1.1473311589131505,-0.01465324885338359,0.48211179605270343,0.8826854655458792,1,0,0,0,0,0,0,0,0.9782608695652169,0.9666666666666686,0.9818181818181806,0.75,0.014705882352941176,0.03278688524590164,0.009345794392523364,7,5,1.0,0.0,2,0,2,1,6,1,2.0,4,1.0,2,8,2
3,1,2,1,0,1,1,3,3,0,0,3,4,2,1,3,4,3,2,2,3,4,9,4,5,4,4,3,4,3,5,4,3,3,-1,4,4,1,1,1,1,8,3,-1,0.279518240787959,1.0172875966812103,-1.3531585036143856,1.607903276093917,0.9406957667209611,0.8976802352737007,-0.871454313985703,0.07058929089502103,1.8303164335897137,1.1073695732221274,1.2666357834528896,1.2212479951461275,-1.3653620966397506,-1.2671350084011344,0.6360637295617572,0.07771152522541559,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,-0.050366073900020056,0.3537015464700884,-0.01465324885338359,1.0254139120610501,0.6752465747715279,1,0,0,0,0,0,0,0,0.9855072463768124,0.9833333333333343,0.9818181818181806,0.75,0.007352941176470588,0.01639344262295082,0.009345794392523364,8,5,0.0,0.0,2,0,3,1,6,1,3.0,12,0.0,2,8,4
3,1,2,1,0,2,1,4,3,0,0,1,4,2,1,3,1,3,2,2,2,3,5,3,2,5,4,3,4,3,4,4,3,3,-1,4,4,1,1,6,1,8,2,-1,-0.9386141610806186,-0.8184522050061466,0.5012931230201031,1.18892041364846,1.159043894451586,1.1137817255673743,-0.871454313985703,0.28167459587560684,0.3010804690413849,-0.9503365061005771,-1.0713069393887342,0.5531988815878486,0.4246507443646519,-0.4857916984435099,1.1601361638737677,0.28895602177184987,-0.13465176713130508,-0.13465177924374636,-3.469446951953614e-18,0.5442010764418971,-0.7265446022820944,0.4777182681337823,0.38345913147965754,0.05695740587478581,1,0,0,1,0,0,0,0,0.8695652173913047,0.7000000000000028,0.836363636363636,0.25,0.11029411764705882,0.26229508196721313,0.14018691588785046,6,5,1.0,0.0,2,0,2,1,5,0,2.0,7,1.0,2,7,3
